LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
1394,17/06/09,20:11:08,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1395,17/06/09,20:11:08,INFO,rdd.HadoopRDD,"['Input', 'split', ':', 'hdfs', ':', '//', '<*>', '/pjhe/logs/2kSOSP.log', ':', '269804+7292']",534e2398,Input split : hdfs : // <*> /pjhe/logs/2kSOSP.log : <*>
1396,17/06/09,20:11:08,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1397,17/06/09,20:11:08,INFO,executor.Executor,"['Finished', 'task', '34.0', 'in', 'stage', '26.0', '(TID', '1234).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
1398,17/06/09,20:11:08,INFO,executor.Executor,"['Finished', 'task', '33.0', 'in', 'stage', '26.0', '(TID', '1233).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
1399,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1400,17/06/09,20:11:08,INFO,executor.Executor,"['Running', 'task', '38.0', 'in', 'stage', '26.0', '(TID', '1238)']",ae0572db,Running task <*> in stage <*> (TID <*>
1401,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1402,17/06/09,20:11:08,INFO,executor.Executor,"['Running', 'task', '39.0', 'in', 'stage', '26.0', '(TID', '1239)']",ae0572db,Running task <*> in stage <*> (TID <*>
1403,17/06/09,20:11:08,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1404,17/06/09,20:11:08,INFO,spark.CacheManager,"['Partition', 'rdd_42_38', 'not', 'found', ',', 'computing', 'it']",0b3ad280,"Partition <*> not found , computing it"
1405,17/06/09,20:11:08,INFO,rdd.HadoopRDD,"['Input', 'split', ':', 'hdfs', ':', '//', '<*>', '/pjhe/logs/2kSOSP.log', ':', '277096+7292']",534e2398,Input split : hdfs : // <*> /pjhe/logs/2kSOSP.log : <*>
1406,17/06/09,20:11:08,INFO,spark.CacheManager,"['Partition', 'rdd_42_39', 'not', 'found', ',', 'computing', 'it']",0b3ad280,"Partition <*> not found , computing it"
1407,17/06/09,20:11:08,INFO,rdd.HadoopRDD,"['Input', 'split', ':', 'hdfs', ':', '//', '<*>', '/pjhe/logs/2kSOSP.log', ':', '284388+7303']",534e2398,Input split : hdfs : // <*> /pjhe/logs/2kSOSP.log : <*>
1408,17/06/09,20:11:08,INFO,storage.MemoryStore,"['Block', 'rdd_42_35', 'stored', 'as', 'bytes', 'in', 'memory', '(estimated', 'size', '917.0', '<*>', ',', 'free', '834.6', '<*>', ')']",e8353a43,"Block <*> stored as bytes in memory (estimated size <*> <*> , free <*> <*> )"
1409,17/06/09,20:11:08,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1410,17/06/09,20:11:08,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1411,17/06/09,20:11:08,INFO,storage.MemoryStore,"['Block', 'rdd_42_37', 'stored', 'as', 'bytes', 'in', 'memory', '(estimated', 'size', '939.0', '<*>', ',', 'free', '835.5', '<*>', ')']",e8353a43,"Block <*> stored as bytes in memory (estimated size <*> <*> , free <*> <*> )"
1412,17/06/09,20:11:08,INFO,storage.MemoryStore,"['Block', 'rdd_42_36', 'stored', 'as', 'bytes', 'in', 'memory', '(estimated', 'size', '912.0', '<*>', ',', 'free', '836.4', '<*>', ')']",e8353a43,"Block <*> stored as bytes in memory (estimated size <*> <*> , free <*> <*> )"
1413,17/06/09,20:11:08,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1414,17/06/09,20:11:08,INFO,executor.Executor,"['Finished', 'task', '35.0', 'in', 'stage', '26.0', '(TID', '1235).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
1415,17/06/09,20:11:08,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1416,17/06/09,20:11:08,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1417,17/06/09,20:11:08,INFO,storage.MemoryStore,"['Block', 'rdd_42_38', 'stored', 'as', 'bytes', 'in', 'memory', '(estimated', 'size', '974.0', '<*>', ',', 'free', '837.4', '<*>', ')']",e8353a43,"Block <*> stored as bytes in memory (estimated size <*> <*> , free <*> <*> )"
1418,17/06/09,20:11:08,INFO,storage.MemoryStore,"['Block', 'rdd_42_39', 'stored', 'as', 'bytes', 'in', 'memory', '(estimated', 'size', '877.0', '<*>', ',', 'free', '838.2', '<*>', ')']",e8353a43,"Block <*> stored as bytes in memory (estimated size <*> <*> , free <*> <*> )"
1419,17/06/09,20:11:08,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1420,17/06/09,20:11:08,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1421,17/06/09,20:11:08,INFO,executor.Executor,"['Finished', 'task', '36.0', 'in', 'stage', '26.0', '(TID', '1236).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
1422,17/06/09,20:11:08,INFO,executor.Executor,"['Finished', 'task', '37.0', 'in', 'stage', '26.0', '(TID', '1237).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
1423,17/06/09,20:11:08,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1424,17/06/09,20:11:08,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1425,17/06/09,20:11:08,INFO,executor.Executor,"['Finished', 'task', '38.0', 'in', 'stage', '26.0', '(TID', '1238).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
1426,17/06/09,20:11:08,INFO,executor.Executor,"['Finished', 'task', '39.0', 'in', 'stage', '26.0', '(TID', '1239).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
1427,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1428,17/06/09,20:11:08,INFO,executor.Executor,"['Running', 'task', '0.0', 'in', 'stage', '27.0', '(TID', '1240)']",ae0572db,Running task <*> in stage <*> (TID <*>
1429,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1430,17/06/09,20:11:08,INFO,executor.Executor,"['Running', 'task', '1.0', 'in', 'stage', '27.0', '(TID', '1241)']",ae0572db,Running task <*> in stage <*> (TID <*>
1431,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1432,17/06/09,20:11:08,INFO,broadcast.TorrentBroadcast,"['Started', 'reading', 'broadcast', 'variable', '<*>']",6c90e140,Started reading broadcast variable <*>
1433,17/06/09,20:11:08,INFO,executor.Executor,"['Running', 'task', '2.0', 'in', 'stage', '27.0', '(TID', '1242)']",ae0572db,Running task <*> in stage <*> (TID <*>
1434,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1435,17/06/09,20:11:08,INFO,executor.Executor,"['Running', 'task', '3.0', 'in', 'stage', '27.0', '(TID', '1243)']",ae0572db,Running task <*> in stage <*> (TID <*>
1436,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1437,17/06/09,20:11:08,INFO,executor.Executor,"['Running', 'task', '4.0', 'in', 'stage', '27.0', '(TID', '1244)']",ae0572db,Running task <*> in stage <*> (TID <*>
1438,17/06/09,20:11:08,INFO,storage.MemoryStore,"['Block', 'broadcast_38_piece0', 'stored', 'as', 'bytes', 'in', 'memory', '(estimated', 'size', '5.8', '<*>', ',', 'free', '844.0', '<*>', ')']",e8353a43,"Block <*> stored as bytes in memory (estimated size <*> <*> , free <*> <*> )"
1439,17/06/09,20:11:08,INFO,broadcast.TorrentBroadcast,"['Reading', 'broadcast', 'variable', '<*>', 'took', '<*>', 'ms']",c0edc03b,Reading broadcast variable <*> took <*> ms
1440,17/06/09,20:11:08,INFO,storage.MemoryStore,"['Block', 'broadcast_38', 'stored', 'as', 'values', 'in', 'memory', '(estimated', 'size', '9.6', '<*>', ',', 'free', '853.7', '<*>', ')']",3528ee28,"Block <*> stored as values in memory (estimated size <*> <*> , free <*> <*> )"
1441,17/06/09,20:11:08,INFO,storage.BlockManager,"['Found', 'block', 'rdd_42_0', 'locally']",d7f24216,Found block <*> locally
1442,17/06/09,20:11:08,INFO,storage.BlockManager,"['Found', 'block', 'rdd_42_4', 'locally']",d7f24216,Found block <*> locally
1443,17/06/09,20:11:08,INFO,storage.BlockManager,"['Found', 'block', 'rdd_42_2', 'locally']",d7f24216,Found block <*> locally
1444,17/06/09,20:11:08,INFO,storage.BlockManager,"['Found', 'block', 'rdd_42_3', 'locally']",d7f24216,Found block <*> locally
1445,17/06/09,20:11:08,INFO,storage.BlockManager,"['Found', 'block', 'rdd_42_1', 'locally']",d7f24216,Found block <*> locally
1446,17/06/09,20:11:08,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-108', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1447,17/06/09,20:11:08,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-77', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1448,17/06/09,20:11:08,INFO,executor.Executor,"['Finished', 'task', '0.0', 'in', 'stage', '27.0', '(TID', '1240).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
1449,17/06/09,20:11:08,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-71', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1450,17/06/09,20:11:08,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-64', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1451,17/06/09,20:11:08,INFO,executor.Executor,"['Finished', 'task', '4.0', 'in', 'stage', '27.0', '(TID', '1244).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
1452,17/06/09,20:11:08,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-66', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1453,17/06/09,20:11:08,INFO,executor.Executor,"['Finished', 'task', '2.0', 'in', 'stage', '27.0', '(TID', '1242).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
1454,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1455,17/06/09,20:11:08,INFO,executor.Executor,"['Running', 'task', '5.0', 'in', 'stage', '27.0', '(TID', '1245)']",ae0572db,Running task <*> in stage <*> (TID <*>
1456,17/06/09,20:11:08,INFO,executor.Executor,"['Finished', 'task', '3.0', 'in', 'stage', '27.0', '(TID', '1243).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
1457,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1458,17/06/09,20:11:08,INFO,executor.Executor,"['Finished', 'task', '1.0', 'in', 'stage', '27.0', '(TID', '1241).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
1459,17/06/09,20:11:08,INFO,executor.Executor,"['Running', 'task', '6.0', 'in', 'stage', '27.0', '(TID', '1246)']",ae0572db,Running task <*> in stage <*> (TID <*>
1460,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1461,17/06/09,20:11:08,INFO,executor.Executor,"['Running', 'task', '7.0', 'in', 'stage', '27.0', '(TID', '1247)']",ae0572db,Running task <*> in stage <*> (TID <*>
1462,17/06/09,20:11:08,INFO,storage.BlockManager,"['Found', 'block', 'rdd_42_5', 'locally']",d7f24216,Found block <*> locally
1463,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1464,17/06/09,20:11:09,INFO,executor.Executor,"['Running', 'task', '8.0', 'in', 'stage', '27.0', '(TID', '1248)']",ae0572db,Running task <*> in stage <*> (TID <*>
1465,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1466,17/06/09,20:11:09,INFO,executor.Executor,"['Running', 'task', '9.0', 'in', 'stage', '27.0', '(TID', '1249)']",ae0572db,Running task <*> in stage <*> (TID <*>
1467,17/06/09,20:11:09,INFO,storage.BlockManager,"['Found', 'block', 'rdd_42_7', 'locally']",d7f24216,Found block <*> locally
1468,17/06/09,20:11:09,INFO,storage.BlockManager,"['Found', 'block', 'rdd_42_6', 'locally']",d7f24216,Found block <*> locally
1469,17/06/09,20:11:09,INFO,storage.BlockManager,"['Found', 'block', 'rdd_42_8', 'locally']",d7f24216,Found block <*> locally
1470,17/06/09,20:11:09,INFO,storage.BlockManager,"['Found', 'block', 'rdd_42_9', 'locally']",d7f24216,Found block <*> locally
1471,17/06/09,20:11:09,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1472,17/06/09,20:11:09,INFO,executor.Executor,"['Finished', 'task', '5.0', 'in', 'stage', '27.0', '(TID', '1245).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
1473,17/06/09,20:11:09,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1474,17/06/09,20:11:09,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1475,17/06/09,20:11:09,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1476,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1477,17/06/09,20:11:09,INFO,executor.Executor,"['Running', 'task', '10.0', 'in', 'stage', '27.0', '(TID', '1250)']",ae0572db,Running task <*> in stage <*> (TID <*>
1478,17/06/09,20:11:09,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1479,17/06/09,20:11:09,INFO,executor.Executor,"['Finished', 'task', '8.0', 'in', 'stage', '27.0', '(TID', '1248).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
1480,17/06/09,20:11:09,INFO,executor.Executor,"['Finished', 'task', '6.0', 'in', 'stage', '27.0', '(TID', '1246).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
1481,17/06/09,20:11:09,INFO,executor.Executor,"['Finished', 'task', '7.0', 'in', 'stage', '27.0', '(TID', '1247).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
1482,17/06/09,20:11:09,INFO,storage.BlockManager,"['Found', 'block', 'rdd_42_10', 'locally']",d7f24216,Found block <*> locally
1483,17/06/09,20:11:09,INFO,executor.Executor,"['Finished', 'task', '9.0', 'in', 'stage', '27.0', '(TID', '1249).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
1484,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1485,17/06/09,20:11:09,INFO,executor.Executor,"['Running', 'task', '11.0', 'in', 'stage', '27.0', '(TID', '1251)']",ae0572db,Running task <*> in stage <*> (TID <*>
1486,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1487,17/06/09,20:11:09,INFO,executor.Executor,"['Running', 'task', '12.0', 'in', 'stage', '27.0', '(TID', '1252)']",ae0572db,Running task <*> in stage <*> (TID <*>
1488,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1489,17/06/09,20:11:09,INFO,executor.Executor,"['Running', 'task', '13.0', 'in', 'stage', '27.0', '(TID', '1253)']",ae0572db,Running task <*> in stage <*> (TID <*>
1490,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1491,17/06/09,20:11:09,INFO,executor.Executor,"['Running', 'task', '14.0', 'in', 'stage', '27.0', '(TID', '1254)']",ae0572db,Running task <*> in stage <*> (TID <*>
1492,17/06/09,20:11:09,INFO,storage.BlockManager,"['Found', 'block', 'rdd_42_11', 'locally']",d7f24216,Found block <*> locally
1493,17/06/09,20:11:09,INFO,storage.BlockManager,"['Found', 'block', 'rdd_42_12', 'locally']",d7f24216,Found block <*> locally
1494,17/06/09,20:11:09,INFO,storage.BlockManager,"['Found', 'block', 'rdd_42_13', 'locally']",d7f24216,Found block <*> locally
1495,17/06/09,20:11:09,INFO,storage.BlockManager,"['Found', 'block', 'rdd_42_14', 'locally']",d7f24216,Found block <*> locally
1496,17/06/09,20:11:09,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1497,17/06/09,20:11:09,INFO,executor.Executor,"['Finished', 'task', '10.0', 'in', 'stage', '27.0', '(TID', '1250).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
1498,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1499,17/06/09,20:11:09,INFO,executor.Executor,"['Running', 'task', '15.0', 'in', 'stage', '27.0', '(TID', '1255)']",ae0572db,Running task <*> in stage <*> (TID <*>
1500,17/06/09,20:11:09,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1501,17/06/09,20:11:09,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1502,17/06/09,20:11:09,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1503,17/06/09,20:11:09,INFO,executor.Executor,"['Finished', 'task', '11.0', 'in', 'stage', '27.0', '(TID', '1251).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
1504,17/06/09,20:11:09,INFO,executor.Executor,"['Finished', 'task', '12.0', 'in', 'stage', '27.0', '(TID', '1252).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
1505,17/06/09,20:11:09,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1506,17/06/09,20:11:09,INFO,storage.BlockManager,"['Found', 'block', 'rdd_42_15', 'locally']",d7f24216,Found block <*> locally
1507,17/06/09,20:11:09,INFO,executor.Executor,"['Finished', 'task', '14.0', 'in', 'stage', '27.0', '(TID', '1254).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
1508,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1509,17/06/09,20:11:09,INFO,executor.Executor,"['Running', 'task', '16.0', 'in', 'stage', '27.0', '(TID', '1256)']",ae0572db,Running task <*> in stage <*> (TID <*>
1510,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1511,17/06/09,20:11:09,INFO,executor.Executor,"['Finished', 'task', '13.0', 'in', 'stage', '27.0', '(TID', '1253).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
1512,17/06/09,20:11:09,INFO,executor.Executor,"['Running', 'task', '17.0', 'in', 'stage', '27.0', '(TID', '1257)']",ae0572db,Running task <*> in stage <*> (TID <*>
1513,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1514,17/06/09,20:11:09,INFO,executor.Executor,"['Running', 'task', '18.0', 'in', 'stage', '27.0', '(TID', '1258)']",ae0572db,Running task <*> in stage <*> (TID <*>
1515,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1516,17/06/09,20:11:09,INFO,executor.Executor,"['Running', 'task', '19.0', 'in', 'stage', '27.0', '(TID', '1259)']",ae0572db,Running task <*> in stage <*> (TID <*>
1517,17/06/09,20:11:09,INFO,storage.BlockManager,"['Found', 'block', 'rdd_42_16', 'locally']",d7f24216,Found block <*> locally
1518,17/06/09,20:11:09,INFO,storage.BlockManager,"['Found', 'block', 'rdd_42_17', 'locally']",d7f24216,Found block <*> locally
1519,17/06/09,20:11:09,INFO,storage.BlockManager,"['Found', 'block', 'rdd_42_19', 'locally']",d7f24216,Found block <*> locally
1520,17/06/09,20:11:09,INFO,storage.BlockManager,"['Found', 'block', 'rdd_42_18', 'locally']",d7f24216,Found block <*> locally
1521,17/06/09,20:11:09,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1522,17/06/09,20:11:09,INFO,executor.Executor,"['Finished', 'task', '15.0', 'in', 'stage', '27.0', '(TID', '1255).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
1523,17/06/09,20:11:09,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '<*>', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1524,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1525,17/06/09,20:11:09,INFO,executor.Executor,"['Running', 'task', '20.0', 'in', 'stage', '27.0', '(TID', '1260)']",ae0572db,Running task <*> in stage <*> (TID <*>
