LineId,Time,Program,Content,EventId,EventTemplate
1760,07.27 03:01:09,SogouCloud.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1761,07.27 03:01:10,SogouCloud.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1762,07.27 03:01:10,SogouCloud.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1763,07.27 03:01:20,Dropbox.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1764,07.27 03:05:27,YodaoDict.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1765,07.27 03:05:29,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1766,07.27 03:12:24,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1767,07.27 03:15:43,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1768,07.27 03:25:29,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1769,07.27 03:35:18,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1770,07.27 03:36:32,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1771,07.27 03:47:56,Dropbox.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1772,07.27 04:00:12,SogouCloud.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1773,07.27 04:00:18,Dropbox.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1774,07.27 04:00:27,Dropbox.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1775,07.27 04:01:40,SGTool.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1776,07.27 04:05:01,QQProtectUpd.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1777,07.27 04:09:24,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1778,07.27 04:12:38,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1779,07.27 04:17:03,chrome.exe *64,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'through', 'proxy', '<*>', '-', 'Proxy', 'server', 'cannot', 'establish', 'a', 'connection', 'with', 'the', 'target', ',', 'status', 'code', '<*>']",0701d464,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target , status code <*>"
1780,07.27 04:19:13,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1781,07.27 04:19:15,Dropbox.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1782,07.27 04:19:49,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1783,07.27 04:19:50,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1784,07.27 04:38:15,chrome.exe *64,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'through', 'proxy', '<*>', '-', 'Proxy', 'server', 'cannot', 'establish', 'a', 'connection', 'with', 'the', 'target', ',', 'status', 'code', '<*>']",0701d464,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target , status code <*>"
1785,07.27 04:44:20,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1786,07.27 04:51:30,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1787,07.27 04:53:56,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1788,07.27 05:00:13,SogouCloud.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1789,07.27 05:00:22,Dropbox.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1790,07.27 05:00:49,SGTool.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1791,07.27 05:00:50,SGTool.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1792,07.27 05:00:52,SGTool.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1793,07.27 05:00:53,SGTool.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1794,07.27 05:00:53,SGTool.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1795,07.27 05:00:55,SGTool.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1796,07.27 05:01:12,SogouCloud.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1797,07.27 05:02:32,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1798,07.27 05:04:15,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1799,07.27 05:04:38,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1800,07.27 05:05:50,chrome.exe *64,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1801,07.27 05:05:51,chrome.exe *64,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1802,07.27 05:05:52,chrome.exe *64,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1803,07.27 05:05:52,chrome.exe *64,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1804,07.27 05:05:53,chrome.exe *64,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1805,07.27 05:05:53,Dropbox.exe,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1806,07.27 05:05:54,chrome.exe *64,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1807,07.27 05:05:54,chrome.exe *64,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1808,07.27 05:05:56,Dropbox.exe,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1809,07.27 05:06:01,Dropbox.exe,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1810,07.27 05:06:08,chrome.exe *64,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1811,07.27 05:06:09,Dropbox.exe,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1812,07.27 05:06:13,chrome.exe *64,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1813,07.27 05:06:15,chrome.exe *64,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1814,07.27 05:06:22,chrome.exe *64,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1815,07.27 05:06:32,chrome.exe *64,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1816,07.27 05:06:40,Dropbox.exe,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1817,07.27 05:07:02,Dropbox.exe,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1818,07.27 05:07:06,chrome.exe *64,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1819,07.27 05:08:27,Dropbox.exe,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1820,07.27 05:08:29,Dropbox.exe,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1821,07.27 05:09:52,Dropbox.exe,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1822,07.27 05:10:59,Dropbox.exe,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1823,07.27 05:11:29,Dropbox.exe,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1824,07.27 05:11:34,chrome.exe *64,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1825,07.27 05:12:56,Dropbox.exe,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'to', 'proxy', '<*>', '-', 'connection', 'attempt', 'failed', 'with', 'error', '<*>']",6bedeeba,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>
1826,07.27 05:14:50,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1827,07.27 05:18:06,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1828,07.27 05:20:57,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1829,07.27 05:21:11,SGTool.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1830,07.27 05:26:50,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1831,07.27 05:29:51,Dropbox.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1832,07.27 05:30:23,Dropbox.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1833,07.27 05:30:23,Dropbox.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1834,07.27 05:30:41,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1835,07.27 05:32:52,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1836,07.27 05:45:16,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1837,07.27 05:45:24,Dropbox.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1838,07.27 06:00:11,YodaoDict.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1839,07.27 06:00:14,SogouCloud.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1840,07.27 06:00:25,Dropbox.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1841,07.27 06:01:12,SGTool.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1842,07.27 06:01:20,Dropbox.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1843,07.27 06:15:26,Dropbox.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1844,07.27 06:19:08,chrome.exe *64,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'through', 'proxy', '<*>', '-', 'Proxy', 'server', 'cannot', 'establish', 'a', 'connection', 'with', 'the', 'target', ',', 'status', 'code', '<*>']",0701d464,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target , status code <*>"
1845,07.27 06:34:38,chrome.exe *64,"['<*>', 'error', ':', 'Could', 'not', 'connect', 'through', 'proxy', '<*>', '-', 'Proxy', 'server', 'cannot', 'establish', 'a', 'connection', 'with', 'the', 'target', ',', 'status', 'code', '<*>']",0701d464,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target , status code <*>"
1846,07.27 06:45:28,Dropbox.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1847,07.27 06:48:40,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1848,07.27 07:00:16,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1849,07.27 07:01:13,SogouCloud.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1850,07.27 07:01:13,SogouCloud.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1851,07.27 07:01:17,SogouCloud.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1852,07.27 07:01:17,360AP.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1853,07.27 07:01:19,SogouCloud.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1854,07.27 07:01:19,SogouCloud.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1855,07.27 07:01:28,360AP.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1856,07.27 07:01:54,SogouCloud.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1857,07.27 07:01:55,SogouCloud.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1858,07.27 07:02:32,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1859,07.27 07:04:19,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1860,07.27 07:04:29,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1861,07.27 07:05:35,SGTool.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1862,07.27 07:05:36,SGTool.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1863,07.27 07:06:06,SGTool.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1864,07.27 07:12:37,Dropbox.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1865,07.27 07:16:03,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1866,07.27 07:24:38,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1867,07.27 07:27:08,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1868,07.27 07:29:00,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1869,07.27 07:45:31,Dropbox.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1870,07.27 07:45:55,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1871,07.27 07:46:00,Dropbox.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1872,07.27 07:47:02,Dropbox.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1873,07.27 08:00:32,Dropbox.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1874,07.27 08:04:21,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
